RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7554,46709632,Customer_7553,817,Spain,Female,23,10,43819.29964801459,4,0,0,130592.8892472008,0
7555,61187343,Customer_7554,742,Germany,Female,92,1,154758.25225428972,1,1,0,17821.057444758015,1
7556,26889252,Customer_7555,586,France,Female,64,7,92652.11978548032,2,1,1,174059.99618543065,1
7557,73103234,Customer_7556,687,Spain,Male,54,0,145982.4919244259,3,0,0,68944.27196768005,0
7558,77998558,Customer_7557,666,Spain,Male,46,1,161535.2890199341,1,1,0,58511.19469029736,1
7559,27367564,Customer_7558,695,Spain,Female,35,1,4107.461867883744,3,0,0,22619.233329866114,1
7560,59554295,Customer_7559,548,Spain,Female,25,10,96894.16872389917,2,0,1,58751.45140590898,0
7561,71481167,Customer_7560,686,Germany,Male,43,0,19266.845548683435,2,1,0,128409.6889165859,0
7562,72144660,Customer_7561,627,France,Male,32,4,250000.0,2,0,0,49432.456290317496,0
7563,72341557,Customer_7562,678,France,Male,32,0,113017.10590088462,2,1,1,99478.70180017827,0
7564,87637786,Customer_7563,577,France,Female,23,3,282.90811999584975,2,1,1,162254.9203478281,0
7565,47621413,Customer_7564,591,France,Male,48,2,196726.14004792174,2,0,0,191549.0482308259,0
7566,14467801,Customer_7565,767,France,Male,39,0,25930.75079335535,2,1,1,143563.48627573697,1
7567,54068669,Customer_7566,544,France,Male,53,8,40423.05752702611,2,1,1,48464.90289938943,0
7568,74643066,Customer_7567,552,Spain,Male,51,7,71061.46788938882,3,0,1,83773.04398437019,0
7569,62515173,Customer_7568,644,France,Female,48,1,186047.49915028602,3,1,1,115973.21117462064,1
7570,10693464,Customer_7569,572,Spain,Female,84,4,196633.51264378754,3,0,1,175764.727390651,1
7571,19107338,Customer_7570,561,Germany,Male,57,2,62167.66617013223,3,1,0,114781.25394137976,1
7572,45131847,Customer_7571,660,Spain,Female,26,7,28564.28453367745,2,1,1,104149.85921384265,1
7573,47148256,Customer_7572,499,Germany,Female,51,5,24553.471382765878,3,1,0,60518.182657706304,0
7574,92981492,Customer_7573,549,France,Male,44,0,33988.595984261665,3,0,0,105715.02238916104,0
7575,76186438,Customer_7574,850,Germany,Female,24,9,14930.81837712814,2,1,1,71635.3072614357,0
7576,31445439,Customer_7575,695,Germany,Male,23,0,83111.75605562991,3,0,1,117934.60381438085,0
7577,44912788,Customer_7576,575,Spain,Male,51,0,56276.77487066559,2,0,0,163953.01853433234,1
7578,28292935,Customer_7577,691,Spain,Female,55,6,111364.08731278051,1,0,0,189766.1609117888,0
7579,30918642,Customer_7578,706,Germany,Male,29,1,7412.913510878993,2,0,1,164119.45270293977,0
7580,35981941,Customer_7579,749,Germany,Male,59,0,38300.15074873351,3,0,0,167643.04134050562,1
7581,44391998,Customer_7580,637,France,Male,49,2,20569.23190505303,2,0,1,79035.17080516211,1
7582,53099583,Customer_7581,747,Spain,Male,62,9,57458.87978717478,2,1,1,142623.59219619032,0
7583,18483063,Customer_7582,446,Germany,Female,61,0,47367.788308064155,2,1,1,84706.02390075587,0
7584,85232019,Customer_7583,544,Spain,Male,42,2,44778.54179731578,1,1,0,16153.370484587536,1
7585,70229895,Customer_7584,666,France,Female,69,1,28446.83276121494,2,1,0,178239.45596554887,0
7586,61555629,Customer_7585,682,France,Female,28,2,97328.84868422031,1,0,0,21439.866368104707,0
7587,12336798,Customer_7586,558,Germany,Female,80,6,49270.93777550871,3,0,0,33353.69587833866,0
7588,39550065,Customer_7587,675,France,Male,31,2,16946.416251836396,2,0,1,15052.911761545898,0
7589,75396719,Customer_7588,587,Germany,Female,44,7,59463.85804423065,2,1,1,24259.48901704899,0
7590,96044424,Customer_7589,622,Spain,Female,36,5,68100.41543753275,2,1,1,22706.398694615295,0
7591,38546713,Customer_7590,752,Spain,Female,39,2,1620.8649893275424,4,0,0,139195.2955619499,0
7592,23395337,Customer_7591,740,Germany,Female,88,2,17090.855064734547,2,1,0,172390.5794465323,0
7593,95620508,Customer_7592,550,Germany,Female,38,6,20820.367374483136,2,1,1,161687.22851446626,0
7594,47376501,Customer_7593,544,Germany,Female,57,3,21383.918228446128,3,1,1,129582.6312391146,0
7595,13144787,Customer_7594,608,Spain,Female,41,10,20468.95544733523,1,0,1,159672.7277632188,0
7596,18346988,Customer_7595,647,Spain,Male,59,10,23772.109201469266,1,0,1,97606.63095216661,0
7597,54221254,Customer_7596,584,France,Male,36,6,22859.800622860614,2,0,1,182358.4981508798,1
7598,85154255,Customer_7597,754,France,Female,48,10,161606.90169192723,2,1,1,98236.6454205593,0
7599,86255643,Customer_7598,684,Spain,Female,54,4,28885.85849312522,2,1,1,16903.211922179613,1
7600,77606959,Customer_7599,690,Spain,Male,34,0,32281.3445915694,2,1,0,143937.08249868473,0
7601,54110501,Customer_7600,523,Germany,Female,86,3,23211.583626813695,2,0,0,168101.77221821845,1
7602,75941662,Customer_7601,766,Spain,Female,55,1,250000.0,4,1,1,53899.68855911175,1
7603,40046221,Customer_7602,367,Spain,Male,41,2,57508.04363903349,2,0,0,71471.2299236166,1
7604,71155552,Customer_7603,733,France,Female,34,3,70725.73605183388,2,0,0,142521.66920625052,0
7605,53433464,Customer_7604,743,France,Female,46,1,99739.94027188291,1,0,1,119697.46279463141,1
7606,35187400,Customer_7605,606,Germany,Female,26,1,30452.72808253232,2,1,1,179261.82928250308,1
7607,22061944,Customer_7606,777,France,Female,71,2,250000.0,2,0,1,101583.69984815316,0
7608,21151870,Customer_7607,643,Germany,Male,51,1,12394.451598895292,2,0,1,138280.79150621084,0
7609,23911580,Customer_7608,656,Spain,Female,43,0,45911.045289372676,3,0,0,62765.556279506454,0
7610,80774706,Customer_7609,683,Spain,Female,60,7,11787.577440085723,3,0,1,186696.934854505,0
7611,54681008,Customer_7610,850,Germany,Male,34,2,117182.89641173076,3,1,0,81259.3495554969,0
7612,12791338,Customer_7611,784,France,Male,27,8,8514.338965938065,2,1,0,113237.7501805815,0
7613,88408923,Customer_7612,720,France,Female,43,10,60540.8435880322,2,0,0,127735.74285526147,0
7614,91522052,Customer_7613,558,Spain,Female,46,6,8303.634871239325,1,0,1,59494.09414771602,0
7615,87797929,Customer_7614,664,France,Female,52,2,45201.641039803355,3,0,0,71263.86540810854,1
7616,88950022,Customer_7615,568,Germany,Female,22,6,24669.894269287197,2,0,0,106247.03796815658,0
7617,18234025,Customer_7616,732,Spain,Female,38,0,175208.12627205483,1,0,1,62619.68996234353,1
7618,47499555,Customer_7617,664,France,Female,18,5,4091.8010452977996,2,1,0,36109.32969201562,0
7619,20943336,Customer_7618,537,Spain,Female,27,2,78723.29548528384,1,1,0,169204.7031632078,0
7620,14768026,Customer_7619,658,Spain,Male,55,5,89120.06673222952,4,1,1,72767.66454863126,0
7621,37329593,Customer_7620,565,France,Male,59,7,164854.7888143959,2,1,0,89961.32999998411,1
7622,30860717,Customer_7621,665,Germany,Female,27,4,157613.9338658189,2,1,0,114676.3355255805,1
7623,95666328,Customer_7622,564,France,Female,40,5,250000.0,2,0,1,170303.33128651988,0
7624,49681096,Customer_7623,652,France,Female,45,1,21968.113293142316,2,0,0,38024.8638204708,1
7625,73780724,Customer_7624,725,France,Female,61,4,24100.70944828978,4,0,1,129520.22336366169,0
7626,74044630,Customer_7625,644,France,Female,67,3,37974.27397427816,2,1,1,77732.4438607206,0
7627,24375753,Customer_7626,610,France,Female,47,2,57845.63853768771,2,1,0,175413.71217173268,0
7628,65127465,Customer_7627,670,France,Male,41,2,34313.18114824187,2,0,0,136159.00793333002,0
7629,61111605,Customer_7628,719,Germany,Male,23,1,101116.07541482672,1,1,0,38942.62360683721,1
7630,79022844,Customer_7629,539,Spain,Female,46,1,643.6327641315107,3,0,1,67532.16164776264,0
7631,11507394,Customer_7630,676,Germany,Female,76,6,1335.9008832232726,2,0,1,18400.750877415405,0
7632,46534277,Customer_7631,781,France,Female,64,4,94423.56895161592,2,0,0,156764.8710727058,0
7633,79821052,Customer_7632,707,Germany,Male,47,0,160996.34786055912,2,1,0,89359.11061379657,1
7634,52197305,Customer_7633,655,Spain,Male,49,0,112391.71563158723,1,1,1,20758.298906000076,1
7635,10910913,Customer_7634,713,Germany,Male,34,4,9340.03771704358,2,1,0,14123.245636698734,0
7636,45611449,Customer_7635,695,France,Female,39,9,204972.63774267104,2,1,1,191616.84317920677,0
7637,77762681,Customer_7636,725,Spain,Male,47,0,55347.13175451227,1,0,1,172171.5725443841,1
7638,27773649,Customer_7637,447,France,Female,47,3,101695.52619447527,1,0,1,74598.31646106334,0
7639,81217813,Customer_7638,494,France,Female,60,9,16833.91156804729,2,0,1,108914.92879308443,0
7640,40506086,Customer_7639,750,Spain,Female,59,0,59687.61717238938,2,1,1,120090.98697507454,1
7641,65005719,Customer_7640,499,Spain,Female,52,1,30042.624204055122,2,1,1,108670.74229761018,0
7642,30981103,Customer_7641,690,France,Male,30,10,250000.0,2,0,1,69616.45136141473,0
7643,90266451,Customer_7642,614,Germany,Female,30,0,48212.02688720449,1,1,1,85173.27984027316,1
7644,76345536,Customer_7643,550,Spain,Female,31,4,105664.11668984054,2,1,1,45720.91125026439,0
7645,92325440,Customer_7644,684,Germany,Male,48,3,69330.25436908932,3,1,1,17845.78998024313,0
7646,17138512,Customer_7645,670,Germany,Female,18,0,7428.432903316492,1,1,0,40738.45250526909,1
7647,97922560,Customer_7646,850,Spain,Female,44,0,58718.53621010701,2,1,1,14048.302719605825,1
7648,17567476,Customer_7647,587,Germany,Female,66,3,58274.86325612437,2,1,0,93179.7517198591,0
7649,19335411,Customer_7648,794,Spain,Male,55,6,94331.860932312,2,0,1,136102.85755545786,0
7650,80595308,Customer_7649,685,Spain,Female,39,0,29135.424864262008,2,0,0,45677.20093012666,0
7651,84272221,Customer_7650,583,Spain,Female,34,5,147808.6273135651,1,1,0,112179.8873732652,0
7652,54038638,Customer_7651,729,Spain,Male,57,3,73084.41914363179,1,0,0,72813.45569203299,1
7653,42972546,Customer_7652,706,Germany,Female,49,2,3010.207395501516,3,0,1,34195.23576585046,0
7654,94354378,Customer_7653,653,Germany,Female,41,5,92026.6783523588,2,0,1,35626.18093125802,0
7655,81439317,Customer_7654,676,Spain,Female,36,1,178110.0032333283,2,1,0,128043.35860837402,1
7656,82279852,Customer_7655,590,Spain,Female,46,3,86198.82268818734,2,0,0,33764.627416783616,0
7657,46872089,Customer_7656,567,Spain,Male,40,3,35852.358990138186,2,1,1,115824.45235759029,0
7658,73671116,Customer_7657,725,Spain,Male,56,3,66988.64148410987,2,0,0,47502.002853388505,1
7659,72908951,Customer_7658,627,France,Female,63,2,14101.1747034246,2,1,1,174770.75238897098,1
7660,92635262,Customer_7659,641,Germany,Male,24,6,68957.57638284203,3,1,1,21004.422086232626,0
7661,73968713,Customer_7660,677,Germany,Female,26,5,52135.098249461545,2,1,1,84516.67957848511,0
7662,48555170,Customer_7661,676,Spain,Female,65,5,1987.941468524591,3,0,1,155059.5191792132,0
7663,41507991,Customer_7662,507,France,Male,47,10,29133.41958878876,2,1,0,152731.46411889853,1
7664,12660891,Customer_7663,778,France,Female,28,10,15919.652381465754,2,0,1,38864.84074191487,1
7665,25173091,Customer_7664,662,France,Female,59,4,37152.42192852437,2,1,1,48651.78263316997,0
7666,33773135,Customer_7665,629,Spain,Female,50,2,20763.813621979676,2,0,0,114518.26179775016,1
7667,98502247,Customer_7666,693,France,Female,78,7,134795.00954716894,3,1,0,140504.18220303179,0
7668,25978042,Customer_7667,673,Spain,Male,41,0,89721.05705726957,2,0,1,153321.26856238977,0
7669,99884624,Customer_7668,726,France,Male,61,3,101063.62945245927,2,1,1,128501.80226576608,1
7670,24514418,Customer_7669,703,Spain,Male,23,3,33573.23953761394,1,1,0,159130.37680685736,0
7671,70684213,Customer_7670,721,Spain,Male,65,10,258.9238168383371,2,1,1,94463.04271075483,1
7672,96228174,Customer_7671,785,Germany,Male,59,10,18553.27031226982,2,0,0,117208.90097426668,1
7673,12192271,Customer_7672,738,Spain,Female,69,8,105578.62280447161,2,0,1,93210.68156999072,0
7674,59087758,Customer_7673,633,France,Male,61,3,69255.6013519049,1,0,1,154953.2353560235,1
7675,40183393,Customer_7674,537,Germany,Male,43,3,58008.195932658884,2,0,0,44523.17602460773,0
7676,96731456,Customer_7675,816,France,Female,27,1,24691.984532940274,2,0,1,59142.72704403748,1
7677,30733774,Customer_7676,626,Spain,Female,35,8,5907.328443550674,3,1,0,169250.73398504365,1
7678,33119427,Customer_7677,602,Germany,Female,18,6,115237.22812167599,4,0,0,146182.41322354728,0
7679,54975402,Customer_7678,476,Spain,Female,31,7,2956.6893172676205,2,1,1,150097.06337400188,1
7680,49385484,Customer_7679,683,Spain,Female,51,0,4571.788145453344,2,0,1,30263.82339291515,1
7681,75882505,Customer_7680,664,France,Male,44,2,26209.921202700567,1,0,0,102852.00761771391,0
7682,19978954,Customer_7681,498,France,Male,41,3,63811.19666706996,1,1,0,117911.8313986835,1
7683,57240145,Customer_7682,695,France,Male,33,0,250000.0,1,0,1,158528.12809788538,1
7684,75201633,Customer_7683,600,Germany,Female,18,2,7126.196701782261,3,0,0,91138.14103515685,0
7685,68270822,Customer_7684,850,France,Male,47,0,48065.91601940494,1,1,1,113459.85733127627,1
7686,56377961,Customer_7685,593,Spain,Female,50,10,69051.2718122115,3,0,1,56491.045903767845,0
7687,18994006,Customer_7686,606,Germany,Male,30,6,129915.02265389904,2,0,0,168363.22310715422,0
7688,98193990,Customer_7687,562,France,Female,36,4,87745.37409759029,3,0,0,183768.67159139336,0
7689,19976122,Customer_7688,777,France,Male,68,1,123668.61542977311,3,1,0,99037.9162504774,1
7690,97208998,Customer_7689,612,France,Male,62,2,55434.46609569319,3,1,1,93967.62819722571,0
7691,48826242,Customer_7690,577,Spain,Female,22,0,42683.22136455787,2,1,1,73434.36562977123,0
7692,48489803,Customer_7691,720,France,Female,43,3,72318.2309967994,3,0,0,61858.97041276625,0
7693,77368966,Customer_7692,511,Spain,Female,66,8,173349.84936201834,2,1,1,115846.45214680949,0
7694,26091184,Customer_7693,712,Germany,Male,41,0,60029.40398127984,1,0,1,43384.80728500911,0
7695,99402905,Customer_7694,828,France,Female,40,0,69777.91576030574,2,1,1,122617.84517406092,1
7696,49372960,Customer_7695,706,Spain,Female,61,1,30934.027601724436,4,0,1,117342.56254861779,0
7697,51768804,Customer_7696,713,France,Female,59,6,67998.0790506936,3,0,1,142352.77991825336,0
7698,52090671,Customer_7697,737,France,Male,59,10,74117.06604010434,2,0,0,54119.13875000672,1
7699,11343054,Customer_7698,820,Germany,Female,41,6,105006.82824764051,2,0,1,143839.89603511154,1
7700,87831169,Customer_7699,770,Germany,Male,54,3,63678.375559283704,2,1,0,14776.500324826593,0
7701,13159016,Customer_7700,693,Spain,Male,67,0,16506.45738164052,2,1,1,112276.31054682746,1
7702,95612414,Customer_7701,740,Spain,Male,44,7,65407.277262477866,3,1,1,170614.53010236987,0
7703,63684678,Customer_7702,561,Spain,Female,38,0,26522.90353330838,2,1,1,148709.30067261774,1
7704,28624415,Customer_7703,727,Germany,Male,63,2,6853.115836388127,2,0,1,171888.21199894743,1
7705,71927699,Customer_7704,549,Spain,Female,75,1,130908.55574544324,1,1,0,39537.03173965623,1
7706,76071025,Customer_7705,613,Germany,Female,76,2,5126.7039244679045,3,1,0,147030.3931345977,1
7707,45283619,Customer_7706,341,Germany,Female,39,1,74914.96794307337,4,1,0,99963.81668982278,1
7708,21716383,Customer_7707,690,France,Male,40,7,250000.0,2,1,0,72473.85792803127,0
7709,98347675,Customer_7708,585,France,Male,29,0,6877.335069659802,2,0,1,78615.17363210872,0
7710,99703756,Customer_7709,761,Spain,Male,46,9,18647.280322099756,4,1,0,30794.2366813081,0
7711,97346176,Customer_7710,689,Germany,Female,28,9,107285.46513065744,2,0,0,142896.65759588295,1
7712,11330363,Customer_7711,762,Germany,Female,37,3,7643.661883243868,2,1,0,130639.7980731297,0
7713,13446839,Customer_7712,541,Germany,Male,55,0,134108.7200025946,2,1,0,40342.44427597858,0
7714,46667938,Customer_7713,753,France,Male,50,4,20.261913475718284,1,0,1,114121.8074972491,1
7715,34944413,Customer_7714,850,Germany,Female,18,8,165509.72291137528,2,1,0,36018.37468188614,0
7716,91037304,Customer_7715,726,Spain,Female,68,1,5187.041155618536,2,1,0,70623.72643553947,1
7717,61892662,Customer_7716,729,Spain,Female,28,9,191309.11007057302,4,1,0,19900.854891756375,0
7718,56859992,Customer_7717,666,France,Female,30,5,149937.13603926715,2,0,0,128600.28150928828,0
7719,73497807,Customer_7718,597,Spain,Male,26,10,58168.4623984979,1,0,1,13931.11143711903,0
7720,81698233,Customer_7719,726,Germany,Male,35,8,112863.48901987902,2,0,1,60711.48385370592,0
7721,66953426,Customer_7720,499,Germany,Female,31,1,5837.13096824485,2,1,1,61834.66493847618,0
7722,71539904,Customer_7721,608,Spain,Male,31,2,10889.7535320986,1,1,0,152581.2066819947,0
7723,67863492,Customer_7722,472,France,Male,18,0,34567.86736589591,2,0,1,96488.32377592134,0
7724,80366847,Customer_7723,579,Germany,Female,46,0,57826.43900716778,2,1,1,119583.85248463669,0
7725,84010930,Customer_7724,714,Germany,Female,48,6,151993.33914609317,2,1,1,58518.0934670718,0
7726,32851093,Customer_7725,700,France,Male,78,10,58677.96696457008,2,0,0,114763.26386644755,1
7727,73852247,Customer_7726,655,Germany,Female,52,10,82067.80648868166,2,1,0,39698.4616124156,1
7728,89151722,Customer_7727,667,Spain,Male,37,1,85430.48712074327,2,0,0,198553.01238615127,1
7729,73964268,Customer_7728,461,Spain,Female,26,1,157515.04104466035,2,0,1,108987.87437297363,0
7730,51588083,Customer_7729,612,France,Male,43,4,112461.32314538263,2,1,1,177266.71231675998,0
7731,26578740,Customer_7730,581,France,Female,51,1,250000.0,1,0,1,31500.7780216122,1
7732,68979683,Customer_7731,584,Spain,Male,37,1,1516.1702633267578,1,0,1,122825.58468563006,0
7733,55520547,Customer_7732,709,France,Female,45,9,17473.319481159,1,1,1,138016.45639233405,0
7734,85082019,Customer_7733,563,Spain,Female,73,8,199923.603443413,1,0,1,160230.00920285564,0
7735,87736627,Customer_7734,589,France,Female,39,10,117845.73851514999,1,0,0,103136.75812518912,0
7736,48531252,Customer_7735,441,Spain,Female,18,3,23332.84336628863,1,1,1,18385.83715004185,1
7737,47297617,Customer_7736,620,Germany,Female,58,4,250000.0,3,0,0,60797.004801466144,1
7738,54300721,Customer_7737,541,Germany,Male,49,7,152947.95539448073,2,0,1,64456.49431390224,0
7739,35880085,Customer_7738,657,Spain,Male,19,1,5013.166059477066,1,0,1,71582.62813155777,0
7740,55713473,Customer_7739,554,Germany,Female,51,8,125073.67503546554,1,1,0,28959.20538367228,0
7741,99654292,Customer_7740,660,Spain,Male,30,0,115105.26693292458,1,0,1,11707.429072159402,0
7742,26037478,Customer_7741,635,France,Male,51,7,18745.554310792417,2,1,0,109499.490428875,0
7743,85892270,Customer_7742,817,Germany,Female,73,7,82978.64456671881,2,1,0,150400.7434049072,0
7744,79154854,Customer_7743,699,Germany,Male,42,1,250000.0,1,0,0,54940.571497429,1
7745,48733084,Customer_7744,466,Germany,Male,61,6,84495.51719456102,2,0,0,142303.68856358406,1
7746,43313589,Customer_7745,523,Spain,Male,26,1,126056.02345565577,3,1,1,149334.16766174193,0
7747,78493913,Customer_7746,655,Germany,Male,22,4,7850.932737148515,2,0,1,89067.3207792124,0
7748,87596244,Customer_7747,557,France,Female,75,6,97497.4083428839,1,0,0,110509.06610342622,0
7749,78607311,Customer_7748,353,Germany,Male,49,6,17182.850677408835,2,1,0,70746.4285106792,0
7750,55184187,Customer_7749,784,France,Male,54,10,5592.481259161307,2,0,0,82281.66421643429,0
7751,40053022,Customer_7750,722,Germany,Male,62,1,60235.11629669008,3,0,0,122577.81488988947,0
7752,76966770,Customer_7751,702,Germany,Male,37,3,104155.63530420113,2,1,1,79775.0177472985,0
7753,95431368,Customer_7752,589,France,Female,57,10,59347.5075828562,3,0,0,105995.10205694265,1
7754,89600094,Customer_7753,692,Germany,Male,55,4,201175.25649744086,1,1,1,151716.46375772753,1
7755,41637604,Customer_7754,579,France,Female,25,10,89222.29739705788,3,1,0,193323.05937413784,0
7756,28372339,Customer_7755,670,France,Female,67,2,9381.096012481292,1,1,0,179466.88792244895,1
7757,39380783,Customer_7756,557,France,Female,64,7,204448.7209539288,2,1,0,183883.16370557467,0
7758,87496557,Customer_7757,801,Germany,Female,25,10,12444.175571633194,3,1,1,183265.01628001532,0
7759,58127034,Customer_7758,492,Germany,Female,48,9,106490.52467761538,3,1,1,57093.53650351351,0
7760,82373346,Customer_7759,773,France,Male,41,10,12060.530781494876,3,0,0,189895.5302968685,1
7761,42329657,Customer_7760,653,Germany,Male,66,1,250000.0,2,1,0,53482.357572443616,1
7762,39235129,Customer_7761,601,Spain,Female,23,2,30281.088422821842,2,0,1,174409.6168624272,0
7763,61723186,Customer_7762,666,France,Female,92,0,51377.9090053119,2,0,0,121066.58648935874,1
7764,84328019,Customer_7763,723,France,Male,42,0,47169.677725049085,2,0,0,169601.23509422247,1
7765,67033458,Customer_7764,786,Spain,Male,56,3,8060.305953452808,2,1,0,196643.305994285,0
7766,30884776,Customer_7765,681,Spain,Female,65,10,51093.61907941131,1,1,1,176573.90509185463,1
7767,67324666,Customer_7766,560,France,Male,42,4,12145.343635763275,1,1,0,165420.5744762451,1
7768,26948452,Customer_7767,655,Spain,Male,43,9,121454.35299707094,1,0,1,50494.378682098846,0
7769,29787345,Customer_7768,831,France,Female,37,10,238318.22596430208,2,0,0,173597.853466752,0
7770,43644175,Customer_7769,784,Germany,Female,31,0,123792.3251549865,2,1,1,42817.31818285314,0
7771,56585219,Customer_7770,740,Spain,Female,49,0,42299.04908539601,3,0,0,108186.13226959176,1
7772,34203403,Customer_7771,729,France,Female,42,1,178.06598769537544,1,1,1,106231.8196958043,1
7773,97999004,Customer_7772,719,France,Female,37,4,2799.8773164755758,2,1,1,109320.90564921925,0
7774,11138422,Customer_7773,765,France,Male,38,0,51244.983454915164,2,1,0,147831.62090731252,1
7775,77867659,Customer_7774,604,Spain,Female,53,7,85337.50365024203,2,0,1,86202.32027512309,1
7776,56951812,Customer_7775,514,Germany,Male,33,0,128407.68206664141,2,1,1,97621.88230900423,1
7777,62096336,Customer_7776,656,Germany,Female,41,0,68634.01458162213,2,1,1,135750.14830877446,0
7778,29735033,Customer_7777,568,Spain,Female,58,2,250000.0,1,1,1,140149.20104336424,0
7779,60571295,Customer_7778,544,France,Female,48,4,51058.50258935856,3,0,0,94020.81711088182,0
7780,23962313,Customer_7779,577,France,Female,29,10,68727.20507696069,2,0,1,21412.122699515465,0
7781,22872874,Customer_7780,850,France,Female,44,10,19612.32451492041,3,0,0,60400.89609683708,1
7782,89591248,Customer_7781,663,Spain,Female,51,10,31125.086580520277,2,0,1,189444.25181758232,0
7783,75860676,Customer_7782,686,Spain,Male,59,0,86195.18790326898,3,0,1,186315.69835518315,1
7784,98400233,Customer_7783,527,France,Female,33,4,69030.18808552323,3,0,1,133984.4009610579,0
7785,90236168,Customer_7784,465,France,Female,36,2,34610.87111215123,1,0,1,46487.41423011543,1
7786,22186528,Customer_7785,568,France,Male,34,0,8907.240994259111,2,1,0,29619.938202845336,1
7787,32876131,Customer_7786,793,Spain,Male,35,4,31461.43214896383,2,1,1,190482.50159493464,0
7788,30549731,Customer_7787,683,Spain,Female,51,2,3387.0097600640665,3,0,0,176096.30671222936,0
7789,12942609,Customer_7788,709,Germany,Male,53,2,65199.67250445959,2,0,0,86559.19383684105,1
7790,87297672,Customer_7789,723,France,Male,60,0,29258.01497979725,2,0,1,130207.595017914,1
7791,35590456,Customer_7790,590,France,Female,43,10,35834.36172837816,2,1,0,183817.8789227658,0
7792,25901724,Customer_7791,788,Germany,Female,23,6,64190.528292878924,2,1,1,37616.761435806024,0
7793,45127164,Customer_7792,586,France,Male,55,1,65292.85980571162,1,0,1,131462.4029175552,0
7794,37106417,Customer_7793,790,Germany,Female,47,10,66567.41678404318,3,1,0,184822.73814372768,0
7795,19898445,Customer_7794,694,Spain,Male,45,10,50735.208668213236,1,1,1,169192.47917095918,1
7796,34794008,Customer_7795,471,Germany,Male,25,8,50225.235774689434,1,0,1,65684.02865014078,0
7797,40719118,Customer_7796,575,Germany,Male,42,5,129119.71281366402,1,0,1,190957.49709784347,0
7798,23834629,Customer_7797,471,Spain,Male,27,2,47270.59845349696,2,0,1,49864.73959663556,0
7799,12740855,Customer_7798,766,France,Female,52,2,57595.179748405935,2,1,0,50884.06271744723,1
7800,53434665,Customer_7799,647,Germany,Female,38,3,250000.0,1,1,0,29789.325220749124,1
7801,11380188,Customer_7800,427,Germany,Female,37,10,14979.923263116762,1,1,0,33841.98272776214,0
7802,88625027,Customer_7801,687,France,Female,21,7,97212.35907206456,3,1,1,155086.5226318861,1
7803,17530577,Customer_7802,596,Germany,Female,60,1,48068.24757107267,2,1,1,63561.724774823786,0
7804,96946545,Customer_7803,501,Spain,Female,41,4,133136.1211013711,3,1,0,175335.5471287521,1
7805,17770032,Customer_7804,817,Germany,Female,46,4,38817.693650244735,1,1,0,173164.25254798576,1
7806,55112491,Customer_7805,660,France,Female,33,8,27071.60243017264,3,0,0,33533.584893729596,0
7807,79927631,Customer_7806,620,France,Female,20,0,17469.297550773925,2,1,0,111884.93420204177,0
7808,57474562,Customer_7807,610,Germany,Female,37,6,154318.46310555757,3,1,0,150905.149747109,1
7809,19850941,Customer_7808,498,France,Female,39,2,95026.02374299827,2,1,1,140200.45711715048,0
7810,86067689,Customer_7809,519,France,Female,49,0,6001.36480537633,3,1,0,31119.881813719832,1
7811,68843455,Customer_7810,778,Germany,Male,39,6,93748.699796502,2,1,0,72205.94192772792,0
7812,74194661,Customer_7811,602,Germany,Female,34,2,2673.253189186373,2,0,0,126886.80066554829,0
7813,82639916,Customer_7812,652,France,Female,22,6,15032.725664124124,2,1,1,121679.33575298791,0
7814,83429865,Customer_7813,445,Germany,Female,45,0,67383.38855792837,4,1,1,164953.895678461,0
7815,24235345,Customer_7814,518,Spain,Female,33,10,46703.098176499334,1,0,0,22153.514021156945,0
7816,37294649,Customer_7815,710,Germany,Female,64,8,137670.6318258025,1,0,0,102089.2227026539,1
7817,94310270,Customer_7816,687,France,Male,47,1,70216.03732320768,2,0,1,171533.3415925653,0
7818,40825017,Customer_7817,825,Spain,Male,53,6,250000.0,3,0,1,198797.2512891379,1
7819,40249071,Customer_7818,784,France,Female,41,0,144921.6136595406,1,1,1,35797.07839207634,1
7820,71399500,Customer_7819,626,France,Female,48,5,31188.127908890023,2,0,1,133279.57398271115,1
7821,75157827,Customer_7820,697,Spain,Female,31,0,134750.79144510414,2,1,0,11838.816771709771,0
7822,42023414,Customer_7821,618,Germany,Male,27,2,152979.2399626086,2,1,1,77440.80924149946,0
7823,38388813,Customer_7822,850,France,Female,45,10,250000.0,1,1,1,95380.94460156173,0
7824,87513779,Customer_7823,764,Germany,Female,53,0,948.1881120852904,3,0,0,76750.38017868063,0
7825,51078564,Customer_7824,666,Germany,Male,18,4,155804.8553080177,1,0,1,129248.04834765979,0
7826,22350251,Customer_7825,670,Spain,Male,37,0,5434.360152744006,2,0,0,14485.626075622176,1
7827,95990497,Customer_7826,794,France,Female,72,5,56326.63654130353,1,0,0,182707.2588718834,0
7828,69529451,Customer_7827,707,Spain,Female,52,1,40167.63385206769,3,0,0,71599.66149843842,1
7829,32226820,Customer_7828,805,Spain,Male,68,1,189318.75010010565,3,0,0,39916.74556383482,0
7830,56153077,Customer_7829,430,France,Female,35,2,38958.682459263546,3,0,0,93202.96321900774,0
